:TYPE,:START_ID,:END_ID,publication_year:int,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_DECREASES,16835,12915,2002,11812770,False,False,False,"GSK3Beta may directly bind to tau within a GSK3Beta-tau complex.To identify the GSK3Beta-binding region within tau, we constructed three tau deletion mutants: R-tau-(1–244) containing the N-terminal projection domain, R-tau-(245–369) containing the microtubule-binding region, and R-tau-(245–441) containing both the microtubule-binding region and the C-terminal tail. We evaluated the binding of these mutants and wild-type R-tau with GST-GSK3Beta by the GST pull-down assay. GSK3Beta bound to wild type (Fig. 5B) and R-tau-(1–244) (Fig. 5C) but not R-tau-(245–369) (Fig. 5D) and R-tau-(245–441) (Fig.5E). These data demonstrate that GSK3Beta binds to the Nterminal projection domain of tau.",#62:7,,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2002-05-13"", ""ref"": ""11812770"", ""pub_year"": 2002, ""last_author"": ""Paudel HK"", ""type"": ""PubMed"", ""author_list"": [""Sun W"", ""Qureshi HY"", ""Cafferty PW"", ""Sobue K"", ""Agarwal-Mawal A"", ""Neufield KD"", ""Paudel HK""], ""title"": ""Glycogen synthase kinase-3beta is complexed with tau protein in brain microtubules.""}","{""Confidence"": [""Medium""], ""Method"": [""Immunoaffinity Chromatography"", ""Immunoblotting"", ""Immunoprecipitation"", ""Microtubule Sedimentation Assay"", ""Pull-down Assay"", ""SDS-PAGE""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Binding Sites"", ""Brain"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Cattle"", ""Chromatography, Gel"", ""Cloning, Molecular"", ""DNA, Complementary"", ""Electrophoresis, Polyacrylamide Gel"", ""Glutathione Transferase"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinases"", ""Humans"", ""Immunoblotting"", ""Microtubules"", ""Peptides"", ""Phosphorylation"", ""Precipitin Tests"", ""Protein Binding"", ""tau Proteins""], ""substances"": [""DNA, Complementary"", ""Peptides"", ""tau Proteins"", ""Glutathione Transferase"", ""Glycogen Synthase Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Glycogen Synthase Kinase 3""]}",False
DIRECTLY_DECREASES,1687,30128,2013,23737518,False,False,False,"Small molecules in the diaminothiazole class are potent Tau kinase inhibitors that target CDK5 and GSK3β. Lead compounds from the series have IC50 values toward CDK5/p25 and GSK3β in the low nanomolar range and no observed toxicity in the therapeutic dose range. Neuronal protective effects and decreased PHF-1 immunoreactivity were observed in two animal models, 3×Tg-AD and CK-p25. Treatment nearly eliminated Sarkosyl-insoluble Tau with the most prominent effect on the phosphorylation at Ser-404. Treatment also induced the recovery of memory in a fear conditioning assay.",#60:23,PMC3724657,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2013-11-04"", ""ref"": ""23737518"", ""pub_year"": 2013, ""last_author"": ""Kosik KS"", ""type"": ""PubMed"", ""author_list"": [""Zhang X"", ""Hernandez I"", ""Rei D"", ""Mair W"", ""Laha JK"", ""Cornwell ME"", ""Cuny GD"", ""Tsai LH"", ""Steen JA"", ""Kosik KS""], ""title"": ""Diaminothiazoles modify Tau phosphorylation and improve the tauopathy in mouse models."", ""doi"": ""10.1074/jbc.M112.436402""}","{""Confidence"": [""Medium""], ""Half_life"": [""70 min""], ""IC50"": [""90 nM""], ""Species"": [""10116""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Blotting, Western"", ""Cyclin-Dependent Kinase 5"", ""Diamines"", ""Disease Models, Animal"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinase 3 beta"", ""Humans"", ""Injections, Intraperitoneal"", ""Injections, Intraventricular"", ""Injections, Subcutaneous"", ""Learning"", ""Male"", ""Memory"", ""Mice"", ""Mice, Transgenic"", ""Neuroprotective Agents"", ""Phosphorylation"", ""Presenilin-1"", ""Protein Kinase Inhibitors"", ""Tauopathies"", ""Thiazoles"", ""Treatment Outcome"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""Diamines"", ""Neuroprotective Agents"", ""Presenilin-1"", ""Protein Kinase Inhibitors"", ""Thiazoles"", ""tau Proteins"", ""Cyclin-Dependent Kinase 5"", ""GSK3B protein, human"", ""Glycogen Synthase Kinase 3 beta"", ""Gsk3b protein, mouse"", ""Glycogen Synthase Kinase 3""]}",False
DIRECTLY_DECREASES,9355,18838,2013,23758787,False,False,False,"The binding of TRAF6 to the TIM of the IL-2R β-chain negatively regulates IL-2-induced Jak1 activation in CD4 T cells, which is likely involved in the proper regulation of T cell activation and development [172].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""MeSHAnatomy"": [""CD4-Positive T-Lymphocytes""], ""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""]}",False
DIRECTLY_DECREASES,14993,28963,2015,26142647,False,False,False,The growth arrest and DNA damage protein (GADD) 34 is up-regulated in response to ER stress and regulates subunit of protein phosphatase 1 (PP1) complex that dephosphorylates eukaryotic translation initiator factor 2α (elF2α).,#60:23,,"{""full_journal_name"": ""Neuroscience letters"", ""pub_date"": ""2015-10-28"", ""ref"": ""26142647"", ""pub_year"": 2015, ""last_author"": ""Kawakami K"", ""type"": ""PubMed"", ""author_list"": [""Honjo Y"", ""Ayaki T"", ""Tomiyama T"", ""Horibe T"", ""Ito H"", ""Mori H"", ""Takahashi R"", ""Kawakami K""], ""title"": ""Increased GADD34 in oligodendrocytes in Alzheimer's disease."", ""doi"": ""10.1016/j.neulet.2015.06.052""}","{""Confidence"": [""Medium""], ""mesh"": [""Aged"", ""Aged, 80 and over"", ""Alzheimer Disease"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Brain"", ""Case-Control Studies"", ""Female"", ""Humans"", ""Male"", ""Mice, Transgenic"", ""Middle Aged"", ""Neurons"", ""Oligodendroglia"", ""Protein Phosphatase 1""], ""substances"": [""Amyloid beta-Protein Precursor"", ""PPP1R15A protein, human"", ""Protein Phosphatase 1""]}",False
DIRECTLY_DECREASES,14333,24479,2014,24078628,False,False,False,"As members of the matrix metalloprotease (MMP) family or the A Disintegrin And Metalloprotease (ADAM) family are major proteases involved in the cleavage of cell surface proteins, COS7 cells were incubated in absence or presence of batimastat, a well known inhibitor of proteases of both families (19, 20).",#57:0,PMC3829152,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2014-01-23"", ""ref"": ""24078628"", ""pub_year"": 2014, ""last_author"": ""Walter J"", ""type"": ""PubMed"", ""author_list"": [""Wunderlich P"", ""Glebov K"", ""Kemmerling N"", ""Tien NT"", ""Neumann H"", ""Walter J""], ""title"": ""Sequential proteolytic processing of the triggering receptor expressed on myeloid cells-2 (TREM2) protein by ectodomain shedding and \u03b3-secretase-dependent intramembranous cleavage."", ""doi"": ""10.1074/jbc.M113.517540""}","{""Section"": [""Results""], ""mesh"": [""Adaptor Proteins, Signal Transducing"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Animals"", ""COS Cells"", ""Cell Membrane"", ""Chlorocebus aethiops"", ""HEK293 Cells"", ""Humans"", ""Male"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Phosphatidylinositol 4,5-Diphosphate"", ""Phosphorylation"", ""Protein Structure, Tertiary"", ""Proteolysis"", ""Receptors, Immunologic"", ""Signal Transduction""], ""substances"": [""Adaptor Proteins, Signal Transducing"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Phosphatidylinositol 4,5-Diphosphate"", ""Receptors, Immunologic"", ""TREM2 protein, human"", ""TYROBP protein, human"", ""Amyloid Precursor Protein Secretases""]}",False
DIRECTLY_DECREASES,14364,7926,2005,15597323,False,False,False,"Consistent with these findings, phosphorylation of p38 was observed in monocytes activated by anti‐CD33 (Fig. 5E) or neuraminidase (not shown), and p38 phosphorylation was abrogated by SB203580.",#57:0,,"{""full_journal_name"": ""European journal of immunology"", ""pub_date"": ""2005-02-23"", ""ref"": ""15597323"", ""pub_year"": 2005, ""last_author"": ""Chizzolini C"", ""type"": ""PubMed"", ""author_list"": [""Lajaunias F"", ""Dayer JM"", ""Chizzolini C""], ""title"": ""Constitutive repressor activity of CD33 on human monocytes requires sialic acid recognition and phosphoinositide 3-kinase-mediated intracellular signaling.""}","{""PublicationType"": [""Research""], ""Section"": [""Results""], ""mesh"": [""Antibodies, Monoclonal"", ""Antigens, CD"", ""Antigens, Differentiation, Myelomonocytic"", ""Gene Silencing"", ""Humans"", ""Immunity, Innate"", ""In Vitro Techniques"", ""Inflammation"", ""Interleukin-1"", ""Interleukin-8"", ""Monocytes"", ""N-Acetylneuraminic Acid"", ""Phosphatidylinositol 3-Kinases"", ""Sialic Acid Binding Ig-like Lectin 3"", ""Signal Transduction"", ""Tumor Necrosis Factor-alpha"", ""p38 Mitogen-Activated Protein Kinases""], ""substances"": [""Antibodies, Monoclonal"", ""Antigens, CD"", ""Antigens, Differentiation, Myelomonocytic"", ""CD33 protein, human"", ""Interleukin-1"", ""Interleukin-8"", ""Sialic Acid Binding Ig-like Lectin 3"", ""Tumor Necrosis Factor-alpha"", ""Phosphatidylinositol 3-Kinases"", ""p38 Mitogen-Activated Protein Kinases"", ""N-Acetylneuraminic Acid""]}",False
DIRECTLY_DECREASES,28107,6990,2017,27429982,False,False,False,"In accordance with this, greater numbers of Arg+ microglia containing Aβ were found when compared to iNOS+ microglia in the inflamed hemisphere [24].",#57:0,PMC4939332,"{""full_journal_name"": ""BioMed research international"", ""pub_date"": ""2017-02-22"", ""ref"": ""27429982"", ""pub_year"": 2017, ""last_author"": ""Yin M"", ""type"": ""PubMed"", ""author_list"": [""Chen P"", ""Zhao W"", ""Guo Y"", ""Xu J"", ""Yin M""], ""title"": ""CX3CL1/CX3CR1 in Alzheimer's Disease: A Target for Neuroprotection."", ""doi"": ""10.1155/2016/8090918""}","{""PublicationType"": [""Review""], ""Section"": [""CX3CL1/CX3CR1 and Microglia""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Chemokine CX3CL1"", ""Humans"", ""Microglia"", ""Neuronal Plasticity"", ""Neuroprotection"", ""Receptors, Chemokine""], ""substances"": [""Chemokine CX3CL1"", ""Receptors, Chemokine""]}",False
DIRECTLY_DECREASES,40328,12070,2008,18675468,False,False,False,"During the course of AD tau becomes hyperphosphorylated and dissociates from microtubules which then depolymerize. The hyperphosphorylated tau self-aggregates and accumulates in the cell body where it forms paired-helical filaments (neurofibrillary tangles). As a consequence of accumulation of Abeta at synapses, Ca2+ regulation is impaired",#59:5,PMC2566585,"{""full_journal_name"": ""Trends in neurosciences"", ""pub_date"": ""2008-11-25"", ""ref"": ""18675468"", ""pub_year"": 2008, ""last_author"": ""Mattson MP"", ""type"": ""PubMed"", ""author_list"": [""Bezprozvanny I"", ""Mattson MP""], ""title"": ""Neuronal calcium mishandling and the pathogenesis of Alzheimer's disease."", ""doi"": ""10.1016/j.tins.2008.06.005""}","{""MeSHAnatomy"": [""Neurons""], ""MeSHDisease"": [""Alzheimer Disease""], ""Subgraph"": [""Regulation of actin cytoskeleton subgraph"", ""Tau protein subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Calcium"", ""Calcium Signaling"", ""Humans"", ""Neurons"", ""Presenilins"", ""Signal Transduction"", ""Synapses""], ""substances"": [""Amyloid beta-Peptides"", ""Presenilins"", ""Calcium""]}",False
DIRECTLY_DECREASES,34909,365,2007,17213958,False,False,False,"As indicated in Fig. 2, the presence of GSH protected the cells against H2O2-induced apoptosis and the increase in AChE activity. Therefore, the redox imbalance resulted in mitochondrial dysfunction and enhanced mitochondrial reactive oxygen species (ROS) generation.",#59:5,,"{""full_journal_name"": ""Acta biochimica et biophysica Sinica"", ""pub_date"": ""2007-02-21"", ""ref"": ""17213958"", ""pub_year"": 2007, ""last_author"": ""Zhang X"", ""type"": ""PubMed"", ""author_list"": [""Jiang H"", ""Zhang J"", ""Zhu H"", ""Li H"", ""Zhang X""], ""title"": ""Nerve growth factor prevents the apoptosis-associated increase in acetylcholinesterase activity after hydrogen peroxide treatment by activating Akt.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Acetylcholine signaling subgraph"", ""Glutathione reductase subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Animals"", ""Apoptosis"", ""Caspase 3"", ""Cytochromes c"", ""Enzyme Activation"", ""Glutathione"", ""Hydrogen Peroxide"", ""Nerve Growth Factor"", ""PC12 Cells"", ""Phosphorylation"", ""Proto-Oncogene Proteins c-akt"", ""Rats""], ""substances"": [""Cytochromes c"", ""Nerve Growth Factor"", ""Hydrogen Peroxide"", ""Proto-Oncogene Proteins c-akt"", ""Acetylcholinesterase"", ""Caspase 3"", ""Glutathione""]}",False
DIRECTLY_DECREASES,4213,4144,2012,22046233,False,False,False,"We previously reported that genetic variants in SORCS1 increase the risk of AD, that over-expression of SorCS1 reduces gamma-secretase activity and ABeta¸ levels, and that SorCS1 suppression increases gamma-secretase processing of APP and ABeta¸ levels. We now explored the effect of variation in SORCS1 on memory.Variation in intron 1 in SORCS1 is associated with memory changes in AD",#59:5,PMC3202519,"{""full_journal_name"": ""PloS one"", ""pub_date"": ""2012-03-26"", ""ref"": ""22046233"", ""pub_year"": 2012, ""last_author"": ""Mayeux R"", ""type"": ""PubMed"", ""author_list"": [""Reitz C"", ""Lee JH"", ""Rogers RS"", ""Mayeux R""], ""title"": ""Impact of genetic variation in SORCS1 on memory retention."", ""doi"": ""10.1371/journal.pone.0024588""}","{""Subgraph"": [""Gamma secretase subgraph"", ""Non-amyloidogenic subgraph""], ""mesh"": [""Case-Control Studies"", ""Hispanic or Latino"", ""Humans"", ""Memory"", ""Polymorphism, Single Nucleotide"", ""Receptors, Cell Surface""], ""substances"": [""Receptors, Cell Surface"", ""SORCS1 protein, human""]}",False
DIRECTLY_DECREASES,7118,3278,2019,30962309,False,False,False,"Of interest, levels of miR-146a-5p are reduced in regulatory T cells of RA patients with active disease and correlate with joint inflammation (106).",#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,1850,41494,2017,27794524,False,False,False,"Blocking these ion channels with amiloride or glibenclamide, respectively could be a new approach, as they provided neuroprotection in EAE and decreased neuronal and oligodendrocyte damage (Friese et al., 2007; Schattling et al., 2012).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""MeSHDisease"": [""Encephalomyelitis, Autoimmune, Experimental""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,12004,7118,2019,30962309,False,False,False,"In RA, miR-22-3p levels are reduced in synovial tissue from RA patients compared with osteoarthritis patients (97), and low expression of miR-22-3p is associated with a good response to adalimumab treatment (98).",#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Cell"": [""synovial cell""], ""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,6905,25565,2017,27956442,False,False,False,"However, the counter to this may be the recently announced groundbreaking results from the ORATORIO trial (NCT01194570, ClinicalTrials.gov) of ocrelizumab – an anti-CD20 depleting molecule – in PPMS and the EXPAND trial (NCT01665144, ClinicalTrials.gov) of siponimod – a selective sphingosine-1-phosphate receptor modulator – in SPMS that delayed the confirmed progression of MS by about 20–25% over 2–3 years [34,35]",#72:27,PMC6329568,"{""full_journal_name"": ""Clinical medicine (London, England)"", ""pub_date"": ""2017-02-24"", ""ref"": ""27956442"", ""pub_year"": 2017, ""last_author"": ""Chataway J"", ""type"": ""PubMed"", ""author_list"": [""Doshi A"", ""Chataway J""], ""title"": ""Multiple sclerosis, a treatable disease.""}","{""Confidence"": [""High""], ""mesh"": [""Humans"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,6938,2132,2017,27794524,False,False,False,"In turn, scavengers reducing ROS and RNS levels in EAE were able to attenuate focal axonal degeneration without altering the number of immune cells is EAE lesions.",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,11809,6708,2017,27794524,False,False,False,"Recently, two studies reported protective properties of MitoQ, a specific inhibitor for mitochondrial ROS production, in EAE (Davies et al.,2013).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""MeSHDisease"": [""Encephalomyelitis, Autoimmune, Experimental""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
