:ID,:LABEL,namespace:string,species:float,reactome_pathways:string,label:string,pure:boolean,chebi:float,bel:string,name:string,involved_genes:string,uniprot:string,reactome:string,hgnc:string
8021,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr952"")",Olr952,Olr952,,,
8022,Protein,HGNC,9606.0,,Interferon alpha/beta receptor 1,False,,"p(HGNC:""IFNAR1"")",IFNAR1,IFNAR1,P17181,#1769:14722;#1770:17169;#1769:6733,1565X6198
8023,Protein,MGI,10090.0,,Cathelicidin antimicrobial peptide,False,,"p(MGI:""Camp"")",Camp,Camp,P51437,,
8024,Protein,RGD,10116.0,,,False,,"p(RGD:""Srsf7"")",Srsf7,Srsf7,,,
8025,Protein,MGI,10090.0,,Nuclear receptor subfamily 4 group A member 1,False,,"p(MGI:""Nr4a1"")",Nr4a1,Nr4a1,P12813,,
8026,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr720"")",Olr720,Olr720,,,
8027,Protein,HGNC,9606.0,,Antiviral innate immune response receptor RIG-I,,,"p(HGNC:""RIGI"",pmod(Sumo))",RIGI,DDX58,O95786,,1570X7179
8028,Protein,MGI,10090.0,,C-C motif chemokine 7,False,,"p(MGI:""Ccl7"")",Ccl7,Ccl7,Q03366,,
8029,Protein,RGD,10116.0,,Receptor-type tyrosine-protein phosphatase F,False,,"p(RGD:""Ptprf"")",Ptprf,Ptprf,Q64604,,
8030,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr490"")",Olr490,Olr490,,,
8031,Protein,HGNCGENEFAMILY,,,,False,,"p(HGNCGENEFAMILY:""Cathepsins"")",Cathepsins,Cathepsins,,,
8032,Protein,HGNC,9606.0,,E3 ubiquitin-protein ligase DTX4,False,,"p(HGNC:""DTX4"")",DTX4,DTX4,Q9Y2E6,#1769:719;#1772:3166;#1775:11155;#1775:5613;#1776:13602,1570X5858
8033,Protein,RGD,10116.0,,,False,,"p(RGD:""Hey1"")",Hey1,Hey1,,,
8034,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1701"")",Olr1701,Olr1701,,,
8035,Protein,RGD,10116.0,,Ras association domain-containing protein 4,False,,"p(RGD:""Rassf4"")",Rassf4,Rassf4,Q566C5,,
8036,Protein,HGNC,9606.0,,Fibroblast growth factor 2,False,,"p(HGNC:""FGF2"")",FGF2,FGF2,P09038,#1769:14432;#1777:15727;#1779:1548;#1778:12920;#1769:3348;#1771:8890;#1784:9321;#1781:17670;#1777:13136;#1784:3635;#1773:13784;#1769:6443;#1774:16159;#1782:14935;#1779:4499;#1775:8170;#1779:10185;#1778:18174;#1779:7594;#1780:12632;#1771:6083;#1782:3995;#1772:11337;#1782:900;#1770:16879;#1776:5147;#1776:13280;#1783:17310;#1776:2052;#1778:7738;#1771:14072;#1784:11984;#1780:10041;#1774:8386;#1779:18030;#1769:397;#1781:7234;#1780:15223;#1775:5291;#1781:12488;#1775:2196;#1774:2484;#1780:1332;#1781:15007;#1777:10473,1568X5984
8037,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr145"")",Olr145,Olr145,,,
8038,Protein,MGI,10090.0,,Tumor protein 63,False,,"p(MGI:""Trp63"")",Trp63,Trp63,O88898,,
8039,Protein,HGNC,9606.0,,Dynamin-1-like protein,,,"p(HGNC:""DNM1L"",pmod(Ph,S,579))",DNM1L,DNM1L,O00429,,1575X5841
8040,Protein,HGNC,9606.0,,Voltage-dependent anion-selective channel protein 3,False,,"p(HGNC:""VDAC3"")",VDAC3,VDAC3,Q9Y277,#1782:12666;#1783:15041,1563X8030
8041,Protein,RGD,10116.0,,Protein kinase C epsilon type,False,,"p(RGD:""Prkce"")",Prkce,Prkce,P09216,,
8042,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1204"")",Olr1204,Olr1204,,,
8043,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",frag(""128_*""))",MAPT,MAPT,P10636,,1563X6540
8044,Protein,RGD,10116.0,,,False,,"p(RGD:""RT1-CE2"")",RT1-CE2,RT1-CE2,,,
8045,Protein,RGD,10116.0,,,False,,"p(RGD:""Casp7"")",Casp7,Casp7,,,
8046,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(Ph,S,365))",MAPT,MAPT,P10636,,1563X6540
8047,Protein,RGD,10116.0,,,False,,"p(RGD:""RT1-Da"")",RT1-Da,RT1-Da,,,
8048,Protein,MGI,10090.0,,,False,,"p(MGI:""Gm45929"")",Gm45929,Gm45929,,,
8049,Protein,MGI,10090.0,,G2/mitotic-specific cyclin-B2,,,"p(MGI:""Ccnb2"",pmod(Ub))",Ccnb2,Ccnb2,P30276,,
8050,Protein,MGI,10090.0,,Beclin-1,,,"p(MGI:""Becn1"",pmod(Ph))",Becn1,Becn1,O88597,,
8051,Protein,HGNCGENEFAMILY,,,,,,"p(HGNCGENEFAMILY:""Mitogen-activated protein kinases"",pmod(Ph))",Mitogen-activated protein kinases,Mitogen-activated protein kinases,,,
8052,Protein,HGNC,9606.0,,Fibroblast growth factor receptor 4,False,,"p(HGNC:""FGFR4"")",FGFR4,FGFR4,P22455,#1777:5366;#1782:15298;#1769:17386;#1780:7813;#1776:8461;#1774:2919;#1779:10548;#1770:3711;#1770:12060;#1778:13355;#1781:1623;#1775:5798;#1780:18249;#1779:15802,1571X5986
8053,Protein,RGD,10116.0,,cAMP-dependent protein kinase catalytic subunit alpha,False,,"p(RGD:""Prkaca"")",Prkaca,Prkaca,P27791,,
8054,Protein,MGI,10090.0,,Neuropeptide B,False,,"p(MGI:""Npb"")",Npb,Npb,Q8K4P1,,
8055,Protein,RGD,10116.0,,Cytohesin-3,False,,"p(RGD:""Cyth3"")",Cyth3,Cyth3,P97696,,
8056,Protein,HGNC,9606.0,,Krueppel-like factor 1,False,,"p(HGNC:""KLF1"")",KLF1,KLF1,Q13351,,1575X6290
8057,Protein,HGNC,9606.0,,G-protein coupled receptor 161,False,,"p(HGNC:""GPR161"")",GPR161,GPR161,Q8N6U8,#1774:8844;#1769:855,1562X6083
8058,Protein,MGI,10090.0,,Interleukin-2 receptor subunit beta,False,,"p(MGI:""Il2rb"")",Il2rb,Il2rb,P16297,,
8059,Protein,RGD,10116.0,,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",False,,"p(RGD:""Pfkfb1"")",Pfkfb1,Pfkfb1,P07953,,
8060,Protein,MGI,10090.0,,"Apoptosis-inducing factor 1, mitochondrial",False,,"p(MGI:""Aifm1"")",Aifm1,Aifm1,Q9Z0X1,,
8061,Protein,HGNC,9606.0,,Aldo-keto reductase family 1 member C2,False,,"p(HGNC:""AKR1C2"")",AKR1C2,AKR1C2,P52895,#1782:7961;#1781:15950;#1779:5514,1573X5461
8062,Protein,HGNC,9606.0,,Protein Atg16l2,False,,"p(HGNC:""ATG16L2"")",ATG16L2,ATG16L2,Q8NAA4,,1575X5527
8063,Protein,RGD,10116.0,,Vascular endothelial growth factor receptor 1,False,,"p(RGD:""Flt1"")",Flt1,Flt1,P53767,,
8064,Protein,MGI,10090.0,,,False,,"p(MGI:""Ulbp1"")",Ulbp1,Ulbp1,,,
8065,Protein,HGNC,9606.0,,DNA (cytosine-5)-methyltransferase 1,False,,"p(HGNC:""DNMT1"")",DNMT1,DNMT1,P26358,#1781:16450;#1775:9613;#1770:4863;#1778:11700,1566X5845
8066,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr987"")",Olfr987,Olfr987,,,
8067,Protein,HGNC,9606.0,,C-Jun-amino-terminal kinase-interacting protein 2,False,,"p(HGNC:""MAPK8IP2"")",MAPK8IP2,MAPK8IP2,Q13387,,1570X6537
8068,Protein,HGNC,9606.0,,Rho guanine nucleotide exchange factor 6,False,,"p(HGNC:""ARHGEF6"")",ARHGEF6,ARHGEF6,Q15052,#1771:1922;#1775:9911;#1783:8615;#1782:16604;#1774:17900,1567X5506
8069,Protein,HGNC,9606.0,,Dentin sialophosphoprotein,False,,"p(HGNC:""DSPP"")",DSPP,DSPP,Q9NZW4,#1771:16622,1573X5856
8070,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr786"")",Olfr786,Olfr786,,,
8071,Protein,HGNC,9606.0,,NAD(P)H dehydrogenase [quinone] 1,False,,"p(HGNC:""NQO1"")",NQO1,NQO1,P15559,#1773:5221,1576X6852
8072,Protein,HGNC,9606.0,,Disks large homolog 4,,,"p(HGNC:""DLG4"",pmod(Ph))",DLG4,DLG4,P78352,,1565X5830
8073,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr60"")",Olfr60,Olfr60,,,
8074,Protein,RGD,10116.0,,Suppressor of IKBKE 1,False,,"p(RGD:""Sike1"")",Sike1,Sike1,Q5FWT9,,
8075,Protein,HGNC,9606.0,,Cyclic AMP-responsive element-binding protein 1,False,,"p(HGNC:""CREB1"")",CREB1,CREB1,P16220,#1778:9683;#1771:8172;#1782:182;#1779:12130;#1776:1334;#1778:7020;#1777:1046;#1771:10835;#1783:11482;#1777:4141;#1783:6084;#1781:17024;#1781:11770;#1780:14577;#1784:2845;#1782:9035;#1784:13857;#1784:16520;#1780:6588;#1777:17672;#1774:12922;#1773:4933,1573X5753
8076,Protein,MGI,10090.0,,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,False,,"p(MGI:""Gng2"")",Gng2,Gng2,P63213,,
8077,Protein,RGD,10116.0,,Rho guanine nucleotide exchange factor 6,False,,"p(RGD:""Arhgef6"")",Arhgef6,Arhgef6,Q5XXR3,,
8078,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr402"")",Olfr402,Olfr402,,,
8079,Protein,HGNC,9606.0,,Kelch-like ECH-associated protein 1,False,,"p(HGNC:""KEAP1"")",KEAP1,KEAP1,Q14145,#1777:16676;#1783:13077;#1776:6240,1563X6282
8080,Protein,HGNC,9606.0,,Cysteine protease ATG4D,False,,"p(HGNC:""ATG4D"")",ATG4D,ATG4D,Q86TL0,#1773:13521,1561X5528
8081,Protein,RGD,10116.0,,"Glycogen phosphorylase, liver form",False,,"p(RGD:""Pygl"")",Pygl,Pygl,P09811,,
8082,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr18"")",Olfr18,Olfr18,,,
8083,Protein,HGNC,9606.0,,Alpha-1B adrenergic receptor,False,,"p(HGNC:""ADRA1B"")",ADRA1B,ADRA1B,P35368,#1783:3352;#1780:905;#1770:11342,1565X5448
8084,Protein,RGD,10116.0,,Histamine H2 receptor,False,,"p(RGD:""Hrh2"")",Hrh2,Hrh2,P25102,,
8085,Protein,RGD,10116.0,,,False,,"p(RGD:""Gcm2"")",Gcm2,Gcm2,,,
8086,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1351"")",Olfr1351,Olfr1351,,,
8087,Protein,HGNC,9606.0,,Proheparin-binding EGF-like growth factor,False,,"p(HGNC:""HBEGF"")",HBEGF,HBEGF,Q99075,#1771:7551;#1777:6399;#1782:2440;#1773:12445;#1771:4456;#1776:9278;#1776:3592;#1769:13093;#1784:8054;#1781:5607;#1779:14028;#1782:13596;#1778:16835;#1770:15540;#1774:14892;#1776:11941;#1772:9998;#1779:16691;#1782:8342;#1783:16043;#1772:15180;#1784:2008;#1778:3160;#1777:353;#1771:17987;#1773:7191;#1769:10430;#1774:6903;#1784:5103;#1778:6255;#1771:1505,1574X6121
8088,Protein,HGNC,9606.0,,Olfactory receptor 8K5,False,,"p(HGNC:""OR8K5"")",OR8K5,OR8K5,Q8NH50,#1769:4958,1567X6923
8089,Protein,RGD,10116.0,,Vasopressin-neurophysin 2-copeptin,False,,"p(RGD:""Avp"")",Avp,Avp,P01186,,
8090,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1167"")",Olfr1167,Olfr1167,,,
8091,Protein,RGD,10116.0,,Neural cell adhesion molecule 1,False,,"p(RGD:""Ncam1"")",Ncam1,Ncam1,P13596,,
8092,Protein,HGNC,9606.0,,Olfactory receptor 2A4,False,,"p(HGNC:""OR2A4"")",OR2A4,OR2A4,O95047,#1770:6801,1576X6885
8093,Protein,HGNC,9606.0,,microRNA 520c,False,,"p(HGNC:""MIR520C"")",MIR520C,MIR520C,,,1566X6598
8094,Protein,MGI,10090.0,,5-hydroxytryptamine receptor 4,False,,"p(MGI:""Htr4"")",Htr4,Htr4,P97288,,
8095,Protein,MGI,10090.0,,,False,,"p(MGI:""Spdye4c"")",Spdye4c,Spdye4c,,,
8096,Protein,MGI,10090.0,,Fractalkine,False,,"p(MGI:""Cx3cl1"")",Cx3cl1,Cx3cl1,O35188,,
8097,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(NGlyco))",MAPT,MAPT,P10636,,1563X6540
8098,Protein,HGNC,9606.0,,Regulator of G-protein signaling 2,False,,"p(HGNC:""RGS2"")",RGS2,RGS2,P41220,#1784:12062,1572X7173
8099,Protein,RGD,10116.0,,Lethal(2) giant larvae protein homolog 1,False,,"p(RGD:""Llgl1"")",Llgl1,Llgl1,Q8K4K5,,
8100,Protein,HGNC,9606.0,,Caspase-8,False,,"p(HGNC:""CASP8"")",CASP8,CASP8,Q14790,#1777:2641;#1772:17180;#1777:8543;#1784:4296;#1774:11566;#1771:14733;#1777:16316;#1771:9479;#1771:3793;#1773:9191;#1783:15380;#1784:7391;#1769:9839;#1774:14229;#1771:6744;#1781:1849;#1782:4728;#1772:554;#1770:12286,1576X5625
8101,Protein,MGI,10090.0,,Microtubule-associated protein tau,,,"p(MGI:""Mapt"",pmod(Ph,S,199))",Mapt,Mapt,P10637,,
8102,Protein,HGNC,9606.0,,Bifunctional purine biosynthesis protein ATIC,False,,"p(HGNC:""ATIC"")",ATIC,ATIC,P31939,#1772:4360,1561X5529
8103,Protein,RGD,10116.0,,,False,,"p(RGD:""Il16"")",Il16,Il16,,,
8104,Protein,MGI,10090.0,,Netrin-1,False,,"p(MGI:""Ntn1"")",Ntn1,Ntn1,O09118,,
8105,Protein,HGNC,9606.0,,Amyloid-beta precursor protein,,,"p(HGNC:""APP"",frag(""1_42""),pmod(GOBP:""protein biotinylation""))",APP,APP,P05067,,1575X5495
8106,Protein,CONSO,,,,False,,"p(CONSO:""CONSO00044"")",CONSO00044,CONSO00044,,,
8107,Protein,HGNC,9606.0,,TBC1 domain family member 17,False,,"p(HGNC:""TBC1D17"")",TBC1D17,TBC1D17,Q9HA65,#1779:4097,1561X7806
8108,Protein,RGD,10116.0,,Interleukin-13 receptor subunit alpha-2,False,,"p(RGD:""Il13ra2"")",Il13ra2,Il13ra2,Q8VHK6,,
8109,Protein,HGNC,9606.0,,Optineurin,,,"p(HGNC:""OPTN"",var(""p.Glu50Lys""))",OPTN,OPTN,Q96CV9,,1562X6885
8110,Protein,MGI,10090.0,,Tumor necrosis factor receptor superfamily member 6,False,,"p(MGI:""Fas"")",Fas,Fas,P25446,,
8111,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr932"")",Olr932,Olr932,,,
8112,Protein,MGI,10090.0,,Autophagy-related protein 16-1,False,,"p(MGI:""Atg16l1"")",Atg16l1,Atg16l1,Q8C0J2,,
8113,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr69"")",Olr69,Olr69,,,
8114,Protein,HGNC,9606.0,,Amyloid-beta precursor protein,,,"p(HGNC:""APP"",pmod(sulphonation,K,587))",APP,APP,P05067,,1575X5495
8115,Protein,RGD,10116.0,,,False,,"p(RGD:""Ppp2r3a"")",Ppp2r3a,Ppp2r3a,,,
8116,Protein,RGD,10116.0,,,False,,"p(RGD:""Ksr2"")",Ksr2,Ksr2,,,
8117,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr444"")",Olr444,Olr444,,,
8118,Protein,CONSO,,,,False,,"p(CONSO:""TGM2 Isoform 3 (349 aa)"")",TGM2 Isoform 3 (349 aa),TGM2 Isoform 3 (349 aa),,,
8119,Protein,HGNC,9606.0,,prion protein,,,"p(HGNC:""PRNP"",loc(MESH:""Cytoplasm""))",PRNP,PRNP,,,1572X7087
8120,Protein,HGNC,9606.0,,"Cholesterol side-chain cleavage enzyme, mitochondrial",False,,"p(HGNC:""CYP11A1"")",CYP11A1,CYP11A1,P05108,#1774:14359;#1780:10760;#1771:3923,1561X5793
8121,Protein,HGNC,9606.0,,Hairy/enhancer-of-split related with YRPW motif protein 1,False,,"p(HGNC:""HEY1"")",HEY1,HEY1,Q9Y5J3,#1772:5901;#1782:17488;#1778:10363;#1783:3813;#1776:10651;#1779:12738,1572X6132
8122,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr211"")",Olr211,Olr211,,,
8123,Protein,HGNC,9606.0,,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform,False,,"p(HGNC:""PPP2R2D"")",PPP2R2D,PPP2R2D,Q66LE6,#1779:18051,1572X7070
8124,Protein,HGNC,9606.0,,Actin-related protein 2/3 complex subunit 5-like protein,False,,"p(HGNC:""ARPC5L"")",ARPC5L,ARPC5L,Q9BPX5,,1564X5516
8125,Protein,MGI,10090.0,,SHC-transforming protein 3,False,,"p(MGI:""Shc3"")",Shc3,Shc3,Q61120,,
8126,Protein,MGI,10090.0,,ATP-sensitive inward rectifier potassium channel 8,False,,"p(MGI:""Kcnj8"")",Kcnj8,Kcnj8,P97794,,
8127,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1559"")",Olr1559,Olr1559,,,
8128,Protein,MGI,10090.0,,,False,,"p(MGI:""Mir193b"")",Mir193b,Mir193b,,,
8129,Protein,MGI,10090.0,,,False,,"p(MGI:""H2-M9"")",H2-M9,H2-M9,,,
8130,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1330"")",Olr1330,Olr1330,,,
8131,Protein,HGNC,9606.0,,Paired immunoglobulin-like type 2 receptor beta,,,"p(HGNC:""PILRB"",pmod(Ph,Y))",PILRB,PILRB,Q9UKJ0,,1572X7010
8132,Protein,RGD,10116.0,,Hepatocyte growth factor receptor,False,,"p(RGD:""Met"")",Met,Met,P97523,,
8133,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr110"")",Olr110,Olr110,,,
8134,Protein,RGD,10116.0,,Mitogen-activated protein kinase 13,False,,"p(RGD:""Mapk13"")",Mapk13,Mapk13,Q9WTY9,,
8135,Protein,RGD,10116.0,,Prolyl hydroxylase EGLN2,False,,"p(RGD:""Egln2"")",Egln2,Egln2,Q6AYU4,,
8136,Protein,MGI,10090.0,,,,,"p(MGI:""Naca"",pmod(Ph))",Naca,Naca,,,
8137,Protein,HGNC,9606.0,,Serine/threonine-protein kinase ULK1,,,"p(HGNC:""ULK1"",pmod(Ph))",ULK1,ULK1,O75385,,1567X8007
8138,Protein,HGNC,9606.0,,V-type proton ATPase subunit G 3,False,,"p(HGNC:""ATP6V1G3"")",ATP6V1G3,ATP6V1G3,Q96LB4,#1781:7550;#1773:16691;#1781:17986;#1772:6255;#1779:13092,1576X5535
8139,Protein,RGD,10116.0,,,False,,"p(RGD:""Chuk"")",Chuk,Chuk,,,
8140,Protein,RGD,10116.0,,Laminin subunit beta-2,False,,"p(RGD:""Lamb2"")",Lamb2,Lamb2,P15800,,
8141,Protein,RGD,10116.0,,,False,,"p(RGD:""Atg10"")",Atg10,Atg10,,,
8142,Protein,RGD,10116.0,,Low affinity immunoglobulin gamma Fc region receptor II,False,,"p(RGD:""Fcgr2b"")",Fcgr2b,Fcgr2b,Q63203,,
8143,Protein,MGI,10090.0,,Gremlin-2,False,,"p(MGI:""Grem2"")",Grem2,Grem2,O88273,,
8144,Protein,MGI,10090.0,,Twist-related protein 2,False,,"p(MGI:""Twist2"")",Twist2,Twist2,Q9D030,,
8145,Protein,FPLX,,,,False,,"p(FPLX:""HSP90"")",HSP90,HSP90,,,
8146,Protein,HGNC,9606.0,,RAS guanyl-releasing protein 1,False,,"p(HGNC:""RASGRP1"")",RASGRP1,RASGRP1,O95267,#1781:4713;#1772:9176;#1771:17165;#1770:6729;#1773:11551;#1783:4281;#1770:14718,1561X7148
8147,Protein,HGNC,9606.0,,Myosin regulatory light chain 10,False,,"p(HGNC:""MYL10"")",MYL10,MYL10,Q9BUA6,#1769:11726,1571X6783
8148,Protein,RGD,10116.0,,Neurogenic locus notch homolog protein 2,False,,"p(RGD:""Notch2"")",Notch2,Notch2,Q9QW30,,
8149,Protein,MGI,10090.0,,Peptide YY,False,,"p(MGI:""Pyy"")",Pyy,Pyy,Q9EPS2,,
8150,Protein,HGNC,9606.0,,Interleukin-1 receptor type 2,False,,"p(HGNC:""IL1R2"")",IL1R2,IL1R2,P27930,#1780:14795;#1777:4359,1562X6234
8151,Protein,MGI,10090.0,,Proteinase-activated receptor 4,False,,"p(MGI:""F2rl3"")",F2rl3,F2rl3,O88634,,
8152,Protein,RGD,10116.0,,Serine/threonine-protein phosphatase 4 catalytic subunit,False,,"p(RGD:""Ppp4c"")",Ppp4c,Ppp4c,Q5BJ92,,
8153,Protein,MGI,10090.0,,Tyrosine-protein kinase ZAP-70,,,"p(MGI:""Zap70"",pmod(Ub))",Zap70,Zap70,P43404,,
8154,Protein,HGNC,9606.0,,Hsp90 co-chaperone Cdc37,,,"p(HGNC:""CDC37"",pmod(Ac))",CDC37,CDC37,Q16543,,1570X5662
8155,Protein,HGNC,9606.0,,Serum paraoxonase/arylesterase 1,False,,"p(HGNC:""PON1"")",PON1,PON1,P27169,,1566X7051
8156,Protein,MGI,10090.0,,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,False,,"p(MGI:""PIN1"")",PIN1,PIN1,Q9QUR7,,
8157,Protein,MESH,,,,False,,"p(MESH:""Protein-Tyrosine Kinases"")",Protein-Tyrosine Kinases,Protein-Tyrosine Kinases,,,
8158,Protein,MGI,10090.0,,High affinity immunoglobulin epsilon receptor subunit beta,False,,"p(MGI:""Ms4a2"")",Ms4a2,Ms4a2,P20490,,
8159,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr848"")",Olr848,Olr848,,,
8160,Protein,RGD,10116.0,,Glutamine synthetase,False,,"p(RGD:""Glul"")",Glul,Glul,P09606,,
8161,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr611"")",Olr611,Olr611,,,
8162,Protein,HGNC,9606.0,,RNA polymerase II-associated protein 3,False,,"p(HGNC:""RPAP3"")",RPAP3,RPAP3,Q9H6T3,,1569X7416
8163,Protein,HGNC,9606.0,,Gasdermin-D,False,,"p(HGNC:""GSDMD"")",GSDMD,GSDMD,P57764,#1772:6523,1562X6093
8164,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr382"")",Olr382,Olr382,,,
8165,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",var(""p.Ala152Thr""))",MAPT,MAPT,P10636,,1563X6540
8166,Protein,RGD,10116.0,,Delta-like protein 1,False,,"p(RGD:""Dll1"")",Dll1,Dll1,P97677,,
8167,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1742"")",Olr1742,Olr1742,,,
8168,Protein,FPLX,,,,,,"p(FPLX:""NFkappaB"",pmod(Ph))",NFkappaB,NFkappaB,,,
8169,Protein,HGNC,9606.0,,"Inositol 1,4,5-triphosphate receptor associated 1",False,,"p(HGNC:""IRAG1"")",IRAG1,MRVI1,Q9Y6F6,#1784:14465,1565X6252
8170,Protein,RGD,10116.0,,Myosin regulatory light chain RLC-A,False,,"p(RGD:""Myl12a"")",Myl12a,Myl12a,P13832,,
8171,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr148"")",Olr148,Olr148,,,
8172,Protein,MGI,10090.0,,,False,,"p(MGI:""Mirlet7c-2"")",Mirlet7c-2,Mirlet7c-2,,,
8173,Protein,HGNC,9606.0,,Small ubiquitin-related modifier 3,False,,"p(HGNC:""SUMO3"")",SUMO3,SUMO3,P55854,#1775:10409;#1770:8682;#1771:5587;#1781:692;#1771:11129;#1778:15159;#1784:3139;#1782:3571;#1772:13576;#1778:17822;#1774:8034;#1773:16023,1561X7782
8174,Protein,HGNC,9606.0,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,False,,"p(HGNC:""NDUFA7"")",NDUFA7,NDUFA7,O95182,#1777:2482;#1774:14070,1573X6809
8175,Protein,MGI,10090.0,,Glucose-6-phosphatase 3,False,,"p(MGI:""G6pc3"")",G6pc3,G6pc3,Q6NSQ9,,
8176,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1232"")",Olr1232,Olr1232,,,
8177,Protein,RGD,10116.0,,C4b-binding protein beta chain,False,,"p(RGD:""C4bpb"")",C4bpb,C4bpb,Q63515,,
8178,Protein,HGNC,9606.0,,Ataxin-3,,,"p(HGNC:""ATXN3"",frag(""?""))",ATXN3,ATXN3,P54252,,1569X5541
8179,Protein,HGNC,9606.0,,Tubulin beta-8 chain,False,,"p(HGNC:""TUBB8"")",TUBB8,TUBB8,Q3ZCM7,#1769:5740;#1771:2429;#1782:6387;#1769:11282;#1773:5092;#1782:3292;#1781:11929;#1779:845;#1778:17615;#1770:13729;#1775:12865;#1779:3940;#1775:15528;#1783:16823;#1772:8115;#1782:14376;#1778:7179;#1777:1277;#1784:8834;#1772:10778;#1782:341;#1784:14016;#1784:6027,1564X7981
8180,Protein,MGI,10090.0,,TBC1 domain family member 1,False,,"p(MGI:""Tbc1d1"")",Tbc1d1,Tbc1d1,Q60949,,
8181,Protein,NCIT,,,,,,"p(NCIT:""C16720"",frag(""?""))",C16720,C16720,,,
8182,Protein,HGNC,9606.0,,Delta-like protein 1,False,,"p(HGNC:""DLL1"")",DLL1,DLL1,O00548,#1771:10253;#1780:2911;#1783:5358;#1770:7806;#1769:15795;#1771:1616;#1784:13347;#1770:18242;#1776:12052,1568X5831
8183,Protein,RGD,10116.0,,,False,,"p(RGD:""RT1-N3"")",RT1-N3,RT1-N3,,,
8184,Protein,RGD,10116.0,,Bcl-2-like protein 1,False,,"p(RGD:""Bcl2l1"")",Bcl2l1,Bcl2l1,P53563,,
8185,Protein,MGI,10090.0,,Protein TCL1B1,False,,"p(MGI:""Tcl1b1"")",Tcl1b1,Tcl1b1,P56840,,
8186,Protein,HGNC,9606.0,,Src substrate cortactin,,,"p(HGNC:""CTTN"",pmod(Ac))",CTTN,CTTN,Q14247,,1573X5775
8187,Protein,HGNC,9606.0,,Mothers against decapentaplegic homolog 7,False,,"p(HGNC:""SMAD7"")",SMAD7,SMAD7,O15105,#1777:4639;#1776:18242;#1773:5359;#1777:10253;#1773:2264;#1775:15795;#1776:7806,1563X7662
8188,Protein,HGNC,9606.0,,Appetite-regulating hormone,False,,"p(HGNC:""GHRL"")",GHRL,GHRL,Q9UBU3,,1564X6051
8189,Protein,MGI,10090.0,,Guanine nucleotide exchange factor C9orf72 homolog,False,,"p(MGI:""C9orf72"")",C9orf72,C9orf72,Q6DFW0,,
10920,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(Ph),var(""p.Pro301Ser""))",MAPT,MAPT,P10636,,1563X6540
10921,Protein,HGNC,9606.0,,Serine/threonine-protein kinase TAO3,False,,"p(HGNC:""TAOK3"")",TAOK3,TAOK3,Q9H2K8,,1568X7798
10922,Protein,HGNC,9606.0,,"Troponin I, cardiac muscle",False,,"p(HGNC:""TNNI3"")",TNNI3,TNNI3,P19429,#1775:7309;#1779:471,1574X7873
10923,Protein,MGI,10090.0,,Relaxin-3 receptor 2,False,,"p(MGI:""Rxfp4"")",Rxfp4,Rxfp4,Q7TQP4,,
10924,Protein,MGI,10090.0,,Protein Wnt-11,False,,"p(MGI:""Wnt11"")",Wnt11,Wnt11,P48615,,
10925,Protein,MGI,10090.0,,Baculoviral IAP repeat-containing protein 5,False,,"p(MGI:""Birc5"")",Birc5,Birc5,O70201,,
